employee_id,review_date,performance_score,bonus_eligible
2710,2020-03-22,3,True
2710,2021-03-22,2,False
2711,2024-06-28,5,False
2711,2025-06-28,4,False
2712,2024-02-18,5,False
2712,2025-02-17,5,True
2713,2022-04-14,3,True
2714,2024-09-25,1,False
2715,2024-09-21,3,True
2716,2022-04-10,2,False
2716,2023-04-10,2,True
2717,2019-06-09,2,False
2717,2020-06-08,4,False
2717,2021-06-08,4,False
2718,2020-02-12,4,True
2718,2021-02-11,3,True
2718,2022-02-11,4,False
2718,2023-02-11,5,False
2719,2018-03-23,1,True
2719,2019-03-23,1,True
2719,2020-03-22,3,False
2720,2017-05-01,3,True
2721,2019-02-06,4,True
2721,2020-02-06,2,True
2721,2021-02-05,4,True
2721,2022-02-05,5,True
2722,2025-02-21,3,False
2723,2018-08-09,4,False
2723,2019-08-09,3,False
2723,2020-08-08,2,True
2723,2021-08-08,4,True
2724,2019-03-19,3,True
2724,2020-03-18,3,False
2725,2021-12-02,5,True
2725,2022-12-02,1,True
2725,2023-12-02,2,False
2725,2024-12-01,2,False
2726,2020-04-27,2,False
2726,2021-04-27,3,False
2726,2022-04-27,4,False
2727,2021-01-28,3,True
2727,2022-01-28,4,True
2728,2018-04-09,4,True
2729,2019-10-10,5,False
2729,2020-10-09,4,False
2730,2019-04-02,4,True
2730,2020-04-01,2,False
2730,2021-04-01,1,False
2732,2019-02-05,2,True
2732,2020-02-05,5,False
2732,2021-02-04,2,False
2732,2022-02-04,3,False
2733,2021-12-21,3,True
2733,2022-12-21,5,True
2733,2023-12-21,5,False
2734,2022-03-04,5,False
2735,2019-04-11,4,True
2735,2020-04-10,1,True
2735,2021-04-10,4,True
2735,2022-04-10,4,True
2736,2020-10-13,1,False
2737,2024-03-14,4,False
2738,2017-09-04,4,False
2739,2019-01-13,3,True
2741,2020-12-10,3,True
2741,2021-12-10,4,True
2742,2022-03-12,3,True
2742,2023-03-12,4,True
2742,2024-03-11,5,False
2742,2025-03-11,5,False
2744,2016-11-04,4,True
2744,2017-11-04,3,False
2744,2018-11-04,3,True
2744,2019-11-04,4,True
2745,2020-01-03,5,False
2745,2021-01-02,5,True
2746,2023-10-25,3,True
2746,2024-10-24,4,True
2747,2019-09-07,2,True
2748,2023-03-21,1,True
2748,2024-03-20,2,False
2749,2024-01-19,4,False
2749,2025-01-18,4,True
2750,2020-10-13,1,True
2750,2021-10-13,4,False
2751,2025-04-22,3,False
2752,2022-11-14,1,True
2752,2023-11-14,5,True
2752,2024-11-13,5,False
2753,2024-12-09,3,True
2754,2020-09-03,4,True
2754,2021-09-03,4,False
2754,2022-09-03,3,False
2755,2024-02-07,2,True
2755,2025-02-06,3,False
2756,2019-12-16,5,False
2756,2020-12-15,5,False
2757,2021-04-13,4,True
2758,2019-12-17,2,True
2760,2019-08-11,2,False
2760,2020-08-10,2,False
2761,2017-02-21,1,False
2761,2018-02-21,2,False
2761,2019-02-21,5,False
2761,2020-02-21,3,False
2762,2016-12-22,4,False
2762,2017-12-22,4,False
2763,2023-09-07,3,False
2763,2024-09-06,3,True
2764,2023-06-26,2,True
2764,2024-06-25,1,True
2764,2025-06-25,1,False
2765,2019-06-24,5,True
2766,2023-09-25,3,False
2766,2024-09-24,3,False
2767,2018-04-08,3,True
2768,2025-07-05,3,True
2769,2023-01-03,1,False
2770,2025-04-02,5,False
2771,2018-10-25,3,False
2771,2019-10-25,4,True
2771,2020-10-24,5,True
2772,2021-10-08,5,False
2772,2022-10-08,4,True
2772,2023-10-08,4,False
2772,2024-10-07,4,False
2773,2024-01-26,2,True
2773,2025-01-25,3,False
2774,2016-12-31,3,False
2774,2017-12-31,2,True
2774,2018-12-31,4,True
2774,2019-12-31,2,False
2775,2018-08-13,5,True
2775,2019-08-13,5,True
2776,2022-02-14,1,True
2776,2023-02-14,2,False
2776,2024-02-14,3,True
2777,2017-03-20,2,False
2777,2018-03-20,3,True
2777,2019-03-20,3,True
2777,2020-03-19,1,False
2778,2023-05-09,3,True
2779,2021-01-30,4,True
2779,2022-01-30,4,True
2779,2023-01-30,5,False
2780,2017-12-07,2,True
2780,2018-12-07,3,False
2780,2019-12-07,5,False
2780,2020-12-06,4,True
2781,2018-08-21,4,True
2781,2019-08-21,5,False
2781,2020-08-20,5,True
2781,2021-08-20,5,True
2782,2021-07-04,3,False
2782,2022-07-04,2,False
2782,2023-07-04,4,False
2782,2024-07-03,2,False
2786,2023-01-25,3,False
2786,2024-01-25,1,True
2786,2025-01-24,1,False
2787,2021-12-20,3,False
2787,2022-12-20,1,False
2787,2023-12-20,2,False
2788,2020-07-28,3,False
2788,2021-07-28,3,False
2789,2023-02-18,4,False
2789,2024-02-18,2,False
2789,2025-02-17,2,True
2790,2017-10-09,2,False
2790,2018-10-09,5,False
2791,2023-03-19,3,False
2791,2024-03-18,1,True
2791,2025-03-18,5,False
2792,2016-10-16,3,False
2792,2017-10-16,5,True
2792,2018-10-16,2,True
2793,2021-07-26,1,True
2794,2017-11-08,5,True
2794,2018-11-08,3,False
2794,2019-11-08,3,True
2795,2017-10-24,2,False
2795,2018-10-24,3,False
2795,2019-10-24,3,True
2795,2020-10-23,3,True
2796,2018-04-01,3,False
2796,2019-04-01,2,False
2797,2022-07-12,2,False
2797,2023-07-12,1,True
2797,2024-07-11,2,True
2797,2025-07-11,2,True
2798,2017-04-02,3,True
2798,2018-04-02,2,False
2798,2019-04-02,2,False
2798,2020-04-01,5,False
2799,2019-07-29,5,True
2799,2020-07-28,5,False
2799,2021-07-28,2,True
2800,2020-01-11,5,False
2801,2021-11-25,5,False
2802,2022-03-01,3,False
2802,2023-03-01,5,True
2802,2024-02-29,4,True
2802,2025-02-28,4,False
2803,2019-05-31,1,False
2803,2020-05-30,4,True
2804,2018-03-03,4,False
2804,2019-03-03,4,True
2805,2024-09-28,5,False
2806,2020-03-23,3,True
2806,2021-03-23,1,False
2806,2022-03-23,3,False
2807,2023-04-01,4,True
2808,2025-07-22,2,True
2809,2024-02-06,1,False
2810,2018-01-22,2,True
2810,2019-01-22,4,False
2811,2017-11-11,4,True
2811,2018-11-11,3,False
2812,2020-07-11,2,True
2812,2021-07-11,3,False
2812,2022-07-11,1,False
2812,2023-07-11,4,False
2813,2022-01-08,1,False
2814,2023-07-19,3,True
2814,2024-07-18,5,False
2814,2025-07-18,2,False
2815,2017-04-12,5,True
2815,2018-04-12,5,False
2815,2019-04-12,1,False
2816,2025-08-01,4,False
2817,2021-07-22,2,True
2817,2022-07-22,3,True
2817,2023-07-22,4,False
2818,2021-06-26,2,False
2818,2022-06-26,5,True
2818,2023-06-26,5,False
2818,2024-06-25,1,False
2819,2016-09-09,3,True
2821,2021-05-26,4,False
2822,2019-04-12,2,True
2822,2020-04-11,2,True
2822,2021-04-11,3,False
2822,2022-04-11,5,True
2824,2020-11-08,2,False
2825,2019-02-14,2,False
2825,2020-02-14,5,True
2825,2021-02-13,1,False
2826,2018-02-09,3,True
2826,2019-02-09,2,False
2827,2025-07-07,4,True
2829,2024-08-22,2,True
2830,2023-01-02,5,True
2830,2024-01-02,1,False
2830,2025-01-01,5,False
2831,2020-10-27,4,True
2831,2021-10-27,4,False
2832,2023-07-08,2,False
2832,2024-07-07,4,False
2833,2024-09-17,1,False
2834,2021-04-17,4,False
2834,2022-04-17,3,False
2834,2023-04-17,4,True
2834,2024-04-16,3,False
2835,2016-12-14,1,False
2836,2017-06-14,4,True
2836,2018-06-14,3,True
2836,2019-06-14,3,True
2836,2020-06-13,2,False
2837,2019-07-03,1,False
2838,2020-09-07,5,False
2838,2021-09-07,2,True
2838,2022-09-07,3,False
2839,2025-03-25,3,False
2840,2018-09-24,1,True
2840,2019-09-24,2,False
2841,2020-02-28,1,False
2842,2024-03-06,3,True
2843,2021-08-10,3,True
2843,2022-08-10,1,False
2843,2023-08-10,4,True
2843,2024-08-09,5,True
2844,2016-08-09,1,True
2844,2017-08-09,3,False
2844,2018-08-09,4,False
2844,2019-08-09,1,True
2845,2023-07-14,1,False
2845,2024-07-13,4,False
2845,2025-07-13,1,True
2846,2024-03-13,3,False
2847,2022-09-05,1,True
2847,2023-09-05,2,False
2847,2024-09-04,1,False
2848,2016-12-26,4,False
2849,2021-10-04,5,True
2849,2022-10-04,3,False
2849,2023-10-04,3,True
2850,2021-12-23,4,True
2850,2022-12-23,5,True
2851,2017-06-09,3,False
2851,2018-06-09,2,True
2851,2019-06-09,3,False
2851,2020-06-08,3,True
2852,2024-12-09,1,True
2853,2022-02-25,3,True
2853,2023-02-25,3,True
2854,2022-07-16,3,False
2854,2023-07-16,4,True
2854,2024-07-15,5,True
2855,2021-09-28,1,False
2856,2023-11-20,2,True
2856,2024-11-19,3,False
2857,2025-07-24,2,False
2858,2017-09-13,3,True
2859,2024-03-29,1,False
2859,2025-03-29,1,False
2860,2021-01-21,1,False
2860,2022-01-21,1,True
2861,2023-05-11,4,True
2861,2024-05-10,2,True
2861,2025-05-10,2,False
2862,2018-11-12,5,True
2862,2019-11-12,2,True
2862,2020-11-11,3,True
2862,2021-11-11,1,False
2863,2022-10-15,3,False
2863,2023-10-15,4,False
2863,2024-10-14,2,False
2864,2018-10-29,2,True
2864,2019-10-29,2,False
2864,2020-10-28,2,False
2864,2021-10-28,1,True
2865,2021-01-17,4,False
2865,2022-01-17,4,True
2865,2023-01-17,2,False
2865,2024-01-17,4,False
2866,2020-03-20,3,False
2866,2021-03-20,1,True
2866,2022-03-20,5,False
2866,2023-03-20,1,False
2867,2024-02-11,2,True
2867,2025-02-10,3,False
2868,2022-05-31,4,True
2869,2019-09-11,2,False
2869,2020-09-10,1,False
2869,2021-09-10,3,False
2870,2023-10-30,4,False
2871,2024-09-20,3,False
2872,2018-03-29,3,True
2874,2016-10-23,3,False
2874,2017-10-23,5,True
2874,2018-10-23,5,False
2875,2022-03-18,3,False
2875,2023-03-18,1,True
2875,2024-03-17,2,False
2876,2022-03-28,3,False
2877,2023-12-21,2,True
2877,2024-12-20,5,True
2878,2018-11-27,4,True
2878,2019-11-27,5,False
2879,2022-07-05,2,False
2879,2023-07-05,2,False
2879,2024-07-04,4,True
2880,2017-07-27,3,True
2880,2018-07-27,3,False
2880,2019-07-27,3,False
2880,2020-07-26,1,True
2881,2022-09-02,1,True
2881,2023-09-02,3,True
2881,2024-09-01,3,True
2882,2023-10-26,3,False
2882,2024-10-25,4,True
2883,2020-09-26,2,False
2883,2021-09-26,2,True
2884,2016-11-27,5,False
2884,2017-11-27,1,False
2885,2019-04-02,1,True
2885,2020-04-01,5,False
2885,2021-04-01,3,True
2886,2024-12-06,2,False
2887,2019-08-10,1,False
2887,2020-08-09,4,True
2887,2021-08-09,5,False
2888,2017-12-29,1,False
2888,2018-12-29,2,False
2889,2020-08-31,2,False
2890,2022-05-20,2,False
2890,2023-05-20,1,True
2891,2019-11-27,4,True
2891,2020-11-26,2,True
2892,2021-01-21,4,True
2892,2022-01-21,4,True
2892,2023-01-21,2,True
2892,2024-01-21,4,True
2893,2016-11-17,4,False
2893,2017-11-17,4,False
2893,2018-11-17,4,False
2893,2019-11-17,5,True
2894,2020-12-27,4,False
2894,2021-12-27,4,False
2894,2022-12-27,5,True
2895,2020-04-12,3,True
2895,2021-04-12,1,True
2895,2022-04-12,4,False
2896,2024-01-06,4,True
2896,2025-01-05,4,False
2897,2021-08-26,5,True
2897,2022-08-26,3,True
2897,2023-08-26,4,False
2898,2022-07-12,5,True
2898,2023-07-12,2,True
2898,2024-07-11,2,True
2898,2025-07-11,4,True
2899,2024-10-06,1,False
2900,2019-11-04,5,True
2900,2020-11-03,3,True
2900,2021-11-03,3,True
2900,2022-11-03,2,True
2901,2023-01-21,2,True
2901,2024-01-21,3,True
2903,2020-03-30,4,False
2904,2023-05-05,5,True
2904,2024-05-04,2,True
2904,2025-05-04,4,True
2905,2024-02-09,1,True
2906,2020-10-11,2,True
2906,2021-10-11,1,False
2906,2022-10-11,3,True
2907,2019-01-24,5,True
2907,2020-01-24,3,False
2907,2021-01-23,2,False
2907,2022-01-23,1,False
2908,2020-09-20,1,False
2909,2019-09-24,1,False
2909,2020-09-23,2,True
2909,2021-09-23,4,False
2909,2022-09-23,1,False
2911,2017-01-18,2,False
2912,2022-11-11,2,False
2912,2023-11-11,4,True
2913,2017-10-29,3,True
2913,2018-10-29,5,True
2914,2024-02-17,1,True
2914,2025-02-16,3,True
2915,2019-10-29,2,True
2915,2020-10-28,1,False
2915,2021-10-28,1,True
2915,2022-10-28,3,False
2916,2016-10-19,1,False
2916,2017-10-19,2,True
2916,2018-10-19,1,False
2916,2019-10-19,3,True
2918,2023-02-26,4,False
2918,2024-02-26,1,True
2918,2025-02-25,4,True
2920,2020-08-20,1,False
2920,2021-08-20,1,False
2921,2017-12-10,4,True
2921,2018-12-10,1,False
2922,2018-12-26,3,True
2924,2023-07-20,5,True
2924,2024-07-19,5,True
2925,2024-05-31,1,False
2926,2018-11-28,2,False
2926,2019-11-28,1,False
2926,2020-11-27,1,True
2926,2021-11-27,3,False
2927,2021-09-29,5,False
2927,2022-09-29,4,True
2927,2023-09-29,1,True
2928,2020-08-30,4,True
2928,2021-08-30,5,True
2929,2021-08-08,2,True
2929,2022-08-08,5,True
2929,2023-08-08,2,True
2930,2018-10-06,2,False
2930,2019-10-06,3,True
2930,2020-10-05,1,False
2930,2021-10-05,5,True
2931,2024-10-19,4,False
2932,2022-07-10,2,True
2932,2023-07-10,5,False
2932,2024-07-09,3,False
2933,2017-02-13,4,True
2933,2018-02-13,1,False
2933,2019-02-13,5,True
2934,2024-03-16,4,True
2934,2025-03-16,4,False
2935,2025-05-19,4,False
2936,2022-01-10,3,True
2936,2023-01-10,3,False
2936,2024-01-10,5,True
2937,2024-11-04,3,True
2938,2020-01-25,4,False
2939,2020-05-28,5,True
2940,2017-10-28,1,False
2940,2018-10-28,2,True
2941,2024-03-11,2,False
2942,2020-01-13,3,True
2943,2017-04-03,2,True
2943,2018-04-03,3,False
2944,2021-02-14,3,True
2944,2022-02-14,1,True
2944,2023-02-14,1,False
2944,2024-02-14,4,True
2945,2020-03-22,5,True
2946,2023-04-15,3,True
2946,2024-04-14,1,False
2947,2022-02-11,2,False
2947,2023-02-11,1,True
2949,2025-07-01,3,True
2950,2017-01-19,4,True
2950,2018-01-19,2,True
2950,2019-01-19,4,True
2950,2020-01-19,3,True
2951,2022-05-19,2,True
2951,2023-05-19,1,True
2952,2020-10-14,1,False
2952,2021-10-14,1,False
2952,2022-10-14,3,False
2952,2023-10-14,3,True
2953,2025-01-24,1,False
2954,2024-01-23,5,True
2955,2022-12-07,1,False
2956,2021-09-06,4,True
2956,2022-09-06,3,True
2956,2023-09-06,4,True
2956,2024-09-05,3,False
2957,2016-09-10,4,False
2958,2019-11-20,3,True
2958,2020-11-19,3,True
2960,2024-07-04,2,True
2961,2021-03-07,4,True
2961,2022-03-07,1,False
2961,2023-03-07,4,False
2961,2024-03-06,4,True
2962,2017-08-10,3,True
2962,2018-08-10,2,False
2963,2020-08-05,4,False
2963,2021-08-05,3,True
2963,2022-08-05,3,True
2963,2023-08-05,3,False
2964,2022-05-04,4,False
2965,2017-11-16,2,True
2965,2018-11-16,4,False
2966,2020-05-05,2,False
2966,2021-05-05,1,False
2966,2022-05-05,5,False
2967,2020-12-06,4,True
2968,2018-01-01,4,True
2969,2024-09-25,1,True
2970,2020-06-15,3,True
2971,2021-08-29,1,True
2971,2022-08-29,3,False
2971,2023-08-29,3,False
2972,2021-12-05,4,True
2972,2022-12-05,1,True
2972,2023-12-05,4,True
2972,2024-12-04,4,False
2973,2017-11-24,5,True
2974,2024-08-20,4,False
2975,2024-01-06,3,True
2975,2025-01-05,5,False
2976,2018-12-18,1,True
2976,2019-12-18,3,True
2976,2020-12-17,1,True
2976,2021-12-17,4,False
2977,2024-10-23,4,True
2978,2022-04-09,1,True
2978,2023-04-09,1,True
2978,2024-04-08,1,True
2978,2025-04-08,4,True
2979,2021-07-14,1,True
2979,2022-07-14,4,True
2980,2020-11-25,2,False
2981,2024-03-04,5,False
2981,2025-03-04,3,False
2982,2021-12-11,1,True
2982,2022-12-11,1,True
2982,2023-12-11,3,False
2983,2025-07-31,4,True
2984,2017-08-19,5,True
2984,2018-08-19,3,True
2984,2019-08-19,1,False
2984,2020-08-18,3,True
2985,2025-08-04,2,False
2986,2018-06-07,1,False
2987,2016-10-22,3,False
2987,2017-10-22,4,False
2987,2018-10-22,2,False
2987,2019-10-22,5,True
2988,2018-01-25,2,True
2988,2019-01-25,4,False
2989,2018-10-03,1,True
2989,2019-10-03,4,False
2990,2021-08-25,1,True
2990,2022-08-25,5,False
2990,2023-08-25,1,False
2990,2024-08-24,5,True
2991,2024-07-08,3,False
2991,2025-07-08,4,False
2992,2025-02-03,1,False
2993,2019-11-28,4,False
2993,2020-11-27,3,True
2993,2021-11-27,2,True
2994,2018-03-14,3,False
2994,2019-03-14,1,False
2994,2020-03-13,1,False
2994,2021-03-13,3,True
2995,2021-08-26,2,False
2996,2016-09-21,2,False
2997,2020-10-21,2,True
2997,2021-10-21,1,False
2997,2022-10-21,5,True
2997,2023-10-21,4,False
2998,2022-11-19,4,False
2998,2023-11-19,1,True
2998,2024-11-18,5,True
2999,2018-06-15,3,True
3000,2021-02-27,3,False
3000,2022-02-27,4,False
3000,2023-02-27,4,True
3001,2023-04-18,3,True
3001,2024-04-17,3,False
3002,2024-02-10,4,False
3002,2025-02-09,1,True
3003,2023-05-21,5,False
3003,2024-05-20,2,False
3003,2025-05-20,2,True
3004,2019-01-01,3,True
3004,2020-01-01,3,True
3004,2020-12-31,5,True
3004,2021-12-31,4,True
3005,2021-10-11,1,False
3006,2017-03-27,5,False
3006,2018-03-27,3,True
3006,2019-03-27,5,False
3006,2020-03-26,2,True
3007,2020-11-08,3,True
3007,2021-11-08,5,False
3007,2022-11-08,4,True
3008,2018-09-02,5,False
3009,2018-03-28,2,False
3009,2019-03-28,4,True
3009,2020-03-27,4,True
3009,2021-03-27,5,True
3010,2024-01-17,1,False
3010,2025-01-16,1,True
3011,2018-08-21,3,True
3011,2019-08-21,4,True
3011,2020-08-20,4,True
3012,2019-03-03,4,True
3013,2018-10-16,1,True
3014,2021-08-24,4,False
3015,2021-07-11,5,True
3015,2022-07-11,2,True
3016,2016-09-08,1,True
3016,2017-09-08,3,False
3017,2022-01-04,4,True
3017,2023-01-04,3,True
3017,2024-01-04,2,False
3017,2025-01-03,4,True
3018,2018-06-15,2,False
3018,2019-06-15,1,False
3018,2020-06-14,1,True
3018,2021-06-14,3,True
3019,2022-04-14,4,True
3019,2023-04-14,2,True
3019,2024-04-13,3,False
3019,2025-04-13,2,False
3020,2019-03-31,2,True
3020,2020-03-30,3,True
3020,2021-03-30,1,False
3021,2020-04-08,1,False
3021,2021-04-08,5,True
3022,2025-06-09,3,True
3023,2017-06-14,5,False
3023,2018-06-14,1,False
3023,2019-06-14,2,False
3024,2018-06-24,3,True
3025,2019-03-03,2,True
3025,2020-03-02,5,False
3025,2021-03-02,3,False
3026,2019-12-08,5,True
3026,2020-12-07,4,False
3026,2021-12-07,2,False
3026,2022-12-07,2,False
3027,2023-08-19,4,True
3027,2024-08-18,2,True
3028,2022-10-14,1,True
3028,2023-10-14,5,True
3028,2024-10-13,1,True
3029,2017-01-16,1,True
3029,2018-01-16,1,True
3029,2019-01-16,2,True
3030,2025-08-04,1,False
3031,2021-03-30,2,False
3031,2022-03-30,1,True
3031,2023-03-30,3,False
3032,2023-03-26,5,False
3032,2024-03-25,1,True
3032,2025-03-25,2,True
3033,2020-04-09,2,True
3033,2021-04-09,2,True
3034,2019-06-09,2,False
3034,2020-06-08,4,True
3034,2021-06-08,5,False
3034,2022-06-08,2,True
3035,2024-04-14,4,True
3035,2025-04-14,5,False
3036,2018-04-01,5,True
3036,2019-04-01,4,True
3036,2020-03-31,1,True
3036,2021-03-31,1,False
3037,2020-10-17,2,False
3037,2021-10-17,1,True
3038,2017-03-17,4,True
3038,2018-03-17,3,True
3039,2019-01-02,1,False
3039,2020-01-02,5,False
3040,2024-09-01,5,True
3041,2017-10-21,2,False
3042,2021-04-21,4,True
3042,2022-04-21,5,True
3042,2023-04-21,1,True
3043,2023-03-14,4,True
3043,2024-03-13,3,False
3045,2024-03-25,3,False
3045,2025-03-25,3,False
3046,2024-03-19,4,False
3048,2019-08-05,3,True
3049,2021-02-26,3,True
3049,2022-02-26,2,False
3049,2023-02-26,5,True
3050,2024-07-27,5,True
3051,2022-03-04,5,True
3051,2023-03-04,5,False
3053,2023-04-07,5,False
3053,2024-04-06,4,False
3054,2017-06-12,3,False
3054,2018-06-12,3,True
3055,2022-02-01,1,False
3055,2023-02-01,4,False
3055,2024-02-01,1,False
3055,2025-01-31,2,True
3056,2021-06-28,4,True
3057,2022-04-28,4,False
3057,2023-04-28,4,True
3057,2024-04-27,4,True
3057,2025-04-27,2,True
3058,2020-08-01,5,True
3059,2018-05-02,1,True
3059,2019-05-02,5,False
3059,2020-05-01,3,True
3059,2021-05-01,1,True
3060,2022-10-03,2,True
3060,2023-10-03,2,False
3060,2024-10-02,1,True
3061,2020-07-02,4,True
3061,2021-07-02,4,True
3061,2022-07-02,2,False
3061,2023-07-02,5,True
3062,2019-01-06,4,True
3063,2019-10-03,1,True
3063,2020-10-02,3,False
3064,2023-11-27,1,False
3064,2024-11-26,2,True
3065,2020-12-05,2,False
3065,2021-12-05,4,False
3065,2022-12-05,2,False
3065,2023-12-05,4,False
3066,2020-06-12,2,True
3066,2021-06-12,3,False
3066,2022-06-12,1,False
3066,2023-06-12,3,True
3067,2019-09-26,3,True
3068,2019-01-24,4,True
3068,2020-01-24,2,True
3068,2021-01-23,4,True
3068,2022-01-23,1,False
3069,2020-10-23,5,True
3069,2021-10-23,2,False
3069,2022-10-23,3,True
3069,2023-10-23,5,True
3070,2023-03-07,5,False
3070,2024-03-06,3,False
3070,2025-03-06,4,False
3071,2017-04-17,5,True
3071,2018-04-17,4,False
3071,2019-04-17,3,True
3071,2020-04-16,1,False
3072,2021-01-14,1,False
3072,2022-01-14,1,False
3072,2023-01-14,3,False
3073,2018-06-16,3,True
3073,2019-06-16,5,True
3073,2020-06-15,1,True
3073,2021-06-15,4,False
3075,2023-05-23,1,True
3075,2024-05-22,1,True
3076,2020-01-03,1,False
3076,2021-01-02,1,False
3076,2022-01-02,5,True
3077,2020-03-08,4,True
3077,2021-03-08,5,True
3077,2022-03-08,3,False
3077,2023-03-08,4,False
3078,2020-07-23,5,False
3078,2021-07-23,1,True
3078,2022-07-23,1,True
3079,2022-06-28,1,True
3079,2023-06-28,3,False
3079,2024-06-27,3,False
3080,2024-03-21,5,False
3080,2025-03-21,4,True
3081,2024-03-26,5,False
3081,2025-03-26,3,True
3082,2022-01-11,4,True
3082,2023-01-11,3,True
3082,2024-01-11,3,False
3083,2023-11-22,2,False
3083,2024-11-21,4,False
3084,2018-12-04,1,True
3085,2022-11-01,4,False
3086,2020-12-08,1,True
3087,2021-05-18,1,False
3087,2022-05-18,3,True
3088,2022-08-20,1,True
3088,2023-08-20,3,False
3088,2024-08-19,5,True
3089,2022-10-12,2,True
3089,2023-10-12,3,True
3089,2024-10-11,4,True
3090,2020-09-11,3,True
3090,2021-09-11,4,False
3090,2022-09-11,4,False
3090,2023-09-11,4,True
3091,2023-08-27,1,True
3092,2021-09-18,2,True
3092,2022-09-18,5,False
3093,2023-03-08,4,True
3093,2024-03-07,2,False
3093,2025-03-07,3,False
3095,2018-08-07,5,False
3095,2019-08-07,3,False
3095,2020-08-06,4,False
3095,2021-08-06,3,False
3097,2022-09-16,3,True
3097,2023-09-16,5,True
3097,2024-09-15,2,True
3098,2024-06-10,2,False
3099,2019-06-12,3,False
3099,2020-06-11,4,True
3100,2023-11-14,3,True
3100,2024-11-13,3,False
3101,2019-05-28,1,True
3101,2020-05-27,5,False
3101,2021-05-27,4,False
3102,2019-08-08,4,True
3102,2020-08-07,5,True
3102,2021-08-07,3,False
3103,2017-05-10,4,True
3104,2017-08-23,4,False
3104,2018-08-23,4,False
3104,2019-08-23,5,False
3104,2020-08-22,2,False
3105,2024-02-15,3,True
3106,2022-04-05,2,False
3106,2023-04-05,1,True
3106,2024-04-04,5,False
3107,2017-02-08,4,True
3108,2023-06-16,3,False
3108,2024-06-15,4,False
3108,2025-06-15,4,False
3109,2018-02-22,1,True
3109,2019-02-22,5,True
3109,2020-02-22,5,True
3109,2021-02-21,3,True
3111,2024-09-14,2,False
3112,2022-12-21,1,False
3112,2023-12-21,4,False
3113,2018-12-15,5,False
3114,2023-10-18,4,False
3114,2024-10-17,5,True
3115,2020-05-13,3,False
3116,2023-05-24,5,False
3116,2024-05-23,4,True
3117,2016-12-07,3,False
3117,2017-12-07,4,False
3117,2018-12-07,1,False
3118,2019-02-25,3,False
3119,2018-05-21,1,True
3119,2019-05-21,3,True
3119,2020-05-20,1,False
3119,2021-05-20,3,False
3120,2018-04-04,5,False
3120,2019-04-04,1,False
3120,2020-04-03,4,False
3121,2018-09-10,3,False
3121,2019-09-10,2,False
3122,2024-11-08,3,False
3123,2021-07-22,3,False
3123,2022-07-22,4,False
3123,2023-07-22,4,True
3124,2022-10-31,3,False
3124,2023-10-31,2,True
3125,2024-09-02,1,False
3126,2022-01-05,1,False
3126,2023-01-05,2,False
3127,2022-11-27,2,True
3127,2023-11-27,4,False
3127,2024-11-26,5,False
3128,2022-05-08,1,False
3128,2023-05-08,2,False
3128,2024-05-07,4,True
3128,2025-05-07,2,False
3129,2025-06-28,5,True
3130,2019-05-01,4,False
3130,2020-04-30,3,False
3131,2017-07-29,5,False
3131,2018-07-29,2,False
3132,2022-02-09,1,False
3133,2023-01-15,1,False
3133,2024-01-15,3,True
3133,2025-01-14,4,False
3134,2023-05-29,5,False
3134,2024-05-28,2,False
3134,2025-05-28,4,True
3135,2017-04-03,3,True
3135,2018-04-03,5,True
3135,2019-04-03,4,True
3135,2020-04-02,4,False
3136,2021-03-23,4,True
3137,2020-05-29,5,True
3137,2021-05-29,3,True
3137,2022-05-29,1,False
3138,2019-02-07,3,False
3140,2018-06-12,4,True
3141,2017-01-15,1,False
3141,2018-01-15,1,True
3142,2016-12-10,2,True
3143,2024-03-01,5,True
3143,2025-03-01,2,True
3144,2021-11-15,3,True
3144,2022-11-15,2,False
3144,2023-11-15,5,True
3144,2024-11-14,3,False
3145,2019-05-28,5,True
3146,2024-11-02,4,False
3147,2025-04-02,1,True
3148,2022-12-02,4,False
3148,2023-12-02,1,True
3148,2024-12-01,1,True
3149,2025-04-24,5,False
3150,2022-09-02,3,False
3151,2023-02-11,5,False
3151,2024-02-11,1,True
3151,2025-02-10,2,True
3152,2021-09-19,2,True
3152,2022-09-19,3,False
3153,2016-10-21,4,False
3153,2017-10-21,2,True
3153,2018-10-21,5,False
3153,2019-10-21,2,True
3154,2025-06-28,3,False
3156,2018-07-14,4,True
3156,2019-07-14,4,False
3156,2020-07-13,2,False
3157,2021-08-04,1,True
3157,2022-08-04,1,True
3157,2023-08-04,4,False
3158,2022-04-11,1,False
3158,2023-04-11,5,True
3159,2025-05-05,4,True
3160,2022-10-23,1,False
3160,2023-10-23,3,True
3160,2024-10-22,2,False
3161,2022-09-07,5,True
3161,2023-09-07,3,False
3161,2024-09-06,5,True
3163,2018-03-14,4,False
3163,2019-03-14,4,True
3164,2017-11-01,5,True
3164,2018-11-01,2,False
3164,2019-11-01,4,True
3165,2021-11-27,4,False
3165,2022-11-27,4,False
3165,2023-11-27,5,True
3165,2024-11-26,1,False
3166,2020-08-03,4,False
3167,2018-06-02,5,False
3167,2019-06-02,5,False
3168,2023-10-09,2,False
3168,2024-10-08,1,False
3169,2022-04-12,2,True
3169,2023-04-12,5,True
3169,2024-04-11,2,True
3169,2025-04-11,3,True
3171,2017-06-24,1,False
